country,year,pop,continent,lifeExp,gdpPercap,health_expenditure,gpd,drinking_water,literancy_rate,mortality_rate,gpd_trilhoes
Tanzania,1982,19844382.0,Africa,50.608,874.2426069,,13927383239.8322,,,106.5,13.93
Tanzania,1987,23040630.0,Africa,51.535,831.8220794,,7824193222.11908,,,108.8,7.82
Tanzania,1992,26605473.0,Africa,50.44,825.682454,,6681997469.31292,,,104.4,6.68
Tanzania,1997,30686889.0,Africa,48.466,789.1862231,,11158197941.9152,,,96.8,11.16
Tanzania,2002,34593779.0,Africa,49.651,899.0742111,4.68907642,14129651895.6911,31.1241267343725,69.4300003051758,75.3,14.13
Tanzania,2007,38139640.0,Africa,52.517,1107.482182,6.88427973,21860434823.4808,38.4195983532873,,55.5,21.86
Thailand,1952,21289402.0,Asia,50.848,757.7974177,,,,,,
Thailand,1957,25041917.0,Asia,53.63,793.5774148,,,,,,
Thailand,1962,29263397.0,Asia,56.061,1002.199172,,3308912796.93487,,,106.1,3.31
Thailand,1967,34024249.0,Asia,58.285,1295.46066,,5638461442.30769,,,89.1,5.64
Thailand,1972,39276153.0,Asia,60.405,1524.358936,,8177873151.04224,,,71.7,8.18
Thailand,1977,44148285.0,Asia,62.494,1961.224635,,19779312261.3155,,,56.7,19.78
Thailand,1982,48827160.0,Asia,64.597,2393.219781,,36589772403.7566,,,45.5,36.59
Thailand,1987,52910342.0,Asia,66.084,2982.653773,,50535446554.8769,,,36.2,50.54
Thailand,1992,56667095.0,Asia,67.298,4616.896545,,111452746517.655,,,27.6,111.45
Thailand,1997,60216677.0,Asia,67.521,5852.625497,,150180456565.728,,,21.3,150.18
Thailand,2002,62806748.0,Asia,68.564,5913.187529,3.334723,134300904400.022,94.4998959008986,,16.6,134.3
Thailand,2007,65068149.0,Asia,70.616,7458.396327,3.19277525,262942621455.053,96.1916628762461,,13.4,262.94
Togo,1952,1219113.0,Africa,38.596,859.8086567,,,,,,
Togo,1957,1357445.0,Africa,41.208,925.9083202,,,,,,
Togo,1962,1528098.0,Africa,43.922,1067.53481,,186745757.859216,,,132.6,0.19
Togo,1967,1735550.0,Africa,46.769,1477.59676,,327215843.636336,,,126.1,0.33
Togo,1972,2056351.0,Africa,49.759,1649.660188,,474043921.843537,,,116.9,0.47
Togo,1977,2308582.0,Africa,52.887,1532.776998,,1097893825.98815,,,106.5,1.1
Togo,1982,2644765.0,Africa,55.471,1344.577953,,1160337039.38068,,,96.3,1.16
Togo,1987,3154264.0,Africa,56.941,1202.201361,,1763978065.8368,,,88.5,1.76
Togo,1992,3747553.0,Africa,58.061,1034.298904,,2390796915.91958,,,83.5,2.39
Togo,1997,4320890.0,Africa,58.39,982.2869243,,2116818622.95834,,,76.6,2.12
Togo,2002,4977378.0,Africa,57.561,886.2205765,3.44502354,2410199032.43102,48.548643782428,,66.7,2.41
Togo,2007,5701579.0,Africa,58.42,882.9699438,3.67734432,3759962853.26476,53.7264798079458,,57.7,3.76
Trinidad And Tobago,1952,662850.0,Americas,59.1,3023.271928,,,,,,
Trinidad And Tobago,1957,764900.0,Americas,61.8,4100.3934,,,,,,
Trinidad And Tobago,1962,887498.0,Americas,64.9,4997.523971,,619322810.026308,,,59.0,0.62
Trinidad And Tobago,1967,960155.0,Americas,65.4,5621.368472,,761981912.42271,,,51.1,0.76
Trinidad And Tobago,1972,975199.0,Americas,65.9,6619.551419,,1083391757.89486,,,45.6,1.08
Trinidad And Tobago,1977,1039009.0,Americas,68.3,7899.554209,,3138666666.66667,,,40.0,3.14
Trinidad And Tobago,1982,1116479.0,Americas,68.832,9119.528607,,8140416666.66667,,,34.8,8.14
Trinidad And Tobago,1987,1191336.0,Americas,69.582,7388.597823,,4797777777.77778,,,31.0,4.8
Trinidad And Tobago,1992,1183669.0,Americas,69.862,7370.990932,,5439552941.17647,,,28.6,5.44
Trinidad And Tobago,1997,1138101.0,Americas,69.465,8792.573126,,5737771523.10148,,,27.2,5.74
Trinidad And Tobago,2002,1101832.0,Americas,68.976,11460.60023,4.72302485,9008298228.60273,,,25.6,9.01
Trinidad And Tobago,2007,1056608.0,Americas,69.819,18008.50924,4.1536026,21641620049.9352,97.3100621994255,,23.7,21.64
Tunisia,1952,3647735.0,Africa,44.6,1468.475631,,,,,,
Tunisia,1957,3950849.0,Africa,47.1,1395.232468,,,,,,
Tunisia,1962,4286552.0,Africa,49.579,1660.30321,,880027733.333333,,,162.5,0.88
Tunisia,1967,4786986.0,Africa,52.053,1932.360167,,1085714285.71429,,,130.5,1.09
Tunisia,1972,5303507.0,Africa,55.602,2753.285994,,2237556148.51085,,,101.6,2.24
Tunisia,1977,6005061.0,Africa,59.837,3120.876811,,5109324009.32401,,,74.7,5.11
Tunisia,1982,6734098.0,Africa,64.048,3560.233174,,8133580051.70251,,,54.3,8.13
Tunisia,1987,7724976.0,Africa,66.894,3810.419296,,9696715910.70907,,,41.7,9.7
Tunisia,1992,8523077.0,Africa,70.001,4332.720164,,15496708060.4184,,,34.9,15.5
Tunisia,1997,9231669.0,Africa,71.973,4876.798614,,20746210353.845,,,28.2,20.75
Tunisia,2002,9770575.0,Africa,73.042,5722.895655,5.12036419,23141616604.5242,88.1389782075232,,21.6,23.14
Tunisia,2007,10276158.0,Africa,73.923,7092.923025,5.17542839,38915353866.757,89.4569801310422,77.1900024414062,17.7,38.92
Turkey,1952,22235677.0,Europe,43.585,1969.10098,,,,,,
Turkey,1957,25670939.0,Europe,48.079,2218.754257,,,,,,
Turkey,1962,29788695.0,Europe,52.098,2322.869908,,,,,,
Turkey,1967,33411317.0,Europe,54.336,2826.356387,,,,,,
Turkey,1972,37492953.0,Europe,57.005,3450.69638,,,,,,
Turkey,1977,42404033.0,Europe,59.507,4269.122326,,,,,,
Turkey,1982,47328791.0,Europe,61.036,4241.356344,,,,,,
Turkey,1987,52881328.0,Europe,63.108,5089.043686,,,,,,
Turkey,1992,58179144.0,Europe,66.146,5678.348271,,,,,,
Turkey,1997,63047647.0,Europe,68.835,6601.429915,,,,,,
Turkey,2002,67308928.0,Europe,70.845,6508.085718,,,,,,
Turkey,2007,71158647.0,Europe,71.777,8458.276384,,,,,,
Uganda,1952,5824797.0,Africa,39.978,734.753484,,,,,,
Uganda,1957,6675501.0,Africa,42.571,774.3710692,,,,,,
Uganda,1962,7688797.0,Africa,45.344,767.2717398,,449158233.391351,,,120.7,0.45
Uganda,1967,8900294.0,Africa,48.051,908.9185217,,967240655.186896,,,112.7,0.97
Uganda,1972,10190285.0,Africa,51.016,950.735869,,1490970180.59639,,,110.0,1.49
Uganda,1977,11457758.0,Africa,50.35,843.7331372,,2936470588.23529,,,121.7,2.94
Uganda,1982,12939400.0,Africa,49.849,682.2662268,,2177500000.0,,,125.8,2.18
Uganda,1987,15283050.0,Africa,51.509,617.7244065,,6269522042.11556,,,112.2,6.27
Uganda,1992,18252190.0,Africa,48.825,644.1707969,,2857457761.90922,,,102.6,2.86
Uganda,1997,21210254.0,Africa,44.578,816.559081,,6269333313.17108,,,96.4,6.27
Uganda,2002,24739869.0,Africa,47.813,927.7210018,4.77136898,6178563591.12051,28.8504493952135,68.1399993896484,81.2,6.18
Uganda,2007,29170398.0,Africa,51.542,1056.380121,6.11309004,11902564494.8833,35.824381726143,,58.9,11.9
United Kingdom,1952,50430000.0,Europe,69.18,9979.508487,,,,,,
United Kingdom,1957,51430000.0,Europe,70.42,11283.17795,,,,,,
United Kingdom,1962,53292000.0,Europe,70.76,12477.17707,,81247564156.8246,,,22.1,81.25
United Kingdom,1967,54959000.0,Europe,71.36,14142.85089,,113116888210.787,,,19.1,113.12
United Kingdom,1972,56079000.0,Europe,72.01,15895.11641,,169965034965.035,,,17.2,169.97
United Kingdom,1977,56179000.0,Europe,72.76,17428.74846,,263066457352.172,,,14.1,263.07
United Kingdom,1982,56339704.0,Europe,74.04,18232.42452,,515048916841.37,,,10.8,515.05
United Kingdom,1987,56981620.0,Europe,75.007,21664.78767,,745162608269.325,,,9.1,745.16
United Kingdom,1992,57866349.0,Europe,76.42,22705.09254,,1179659529659.53,,,6.9,1179.66
United Kingdom,1997,58808266.0,Europe,77.218,26074.53136,,1569317288801.57,,,5.8,1569.32
United Kingdom,2002,59912431.0,Europe,78.471,29478.99919,7.85946798,1790536570743.41,100.0,,5.4,1790.54
United Kingdom,2007,60776238.0,Europe,79.425,33203.26128,8.76035309,3104699879951.98,99.9999991747697,,4.9,3104.7
United States,1952,157553000.0,Americas,68.44,13990.48208,,,,,,
United States,1957,171984000.0,Americas,69.49,14847.12712,,,,,,
United States,1962,186538000.0,Americas,70.21,16173.14586,,603639413793.103,,,25.0,603.64
United States,1967,198712000.0,Americas,70.76,19530.36557,,859620034482.759,,,22.1,859.62
United States,1972,209896000.0,Americas,71.34,21806.03594,,1279110000000.0,,,18.3,1279.11
United States,1977,220239000.0,Americas,73.38,24072.63213,,2081826000000.0,,,14.4,2081.83
United States,1982,232187835.0,Americas,74.65,25009.55914,,3343789000000.0,,,11.6,3343.79
United States,1987,242803533.0,Americas,75.02,29884.35041,,4855215000000.0,,,10.1,4855.22
United States,1992,256894189.0,Americas,76.09,32003.93224,,6520327000000.0,,,8.8,6520.33
United States,1997,272911760.0,Americas,76.81,35767.43303,,8577554457000.0,,,7.5,8577.55
United States,2002,287675526.0,Americas,77.31,39097.09955,13.99535275,10929112955000.0,,,7.0,10929.11
United States,2007,301139947.0,Americas,78.242,42951.65309,14.91832542,14474226905000.0,98.9106080907842,,6.6,14474.23
Uruguay,1952,2252965.0,Americas,66.071,5716.766744,,,,,,
Uruguay,1957,2424959.0,Americas,67.044,6150.772969,,,,,,
Uruguay,1962,2598466.0,Americas,68.253,5603.357717,,1710004407.22785,,,54.3,1.71
Uruguay,1967,2748579.0,Americas,68.468,5444.61962,,1597713469.09611,,,51.3,1.6
Uruguay,1972,2829526.0,Americas,68.673,5703.408898,,2189418688.80408,,,48.0,2.19
Uruguay,1977,2873520.0,Americas,69.481,6504.339663,,4114670014.3472,,,46.6,4.11
Uruguay,1982,2953997.0,Americas,70.805,6920.223051,,9178780076.99713,,,29.4,9.18
Uruguay,1987,3045153.0,Americas,71.918,7452.398969,,7367494080.40014,,,23.1,7.37
Uruguay,1992,3149262.0,Americas,72.752,8137.004775,,12878148790.7348,,,20.0,12.88
Uruguay,1997,3262838.0,Americas,74.223,9230.240708,,23969739233.8966,,,16.8,23.97
Uruguay,2002,3363085.0,Americas,75.307,7727.002004,9.64023018,13606515722.5864,97.1962111279597,,14.0,13.61
Uruguay,2007,3447496.0,Americas,76.384,10611.46299,7.46167231,23797773024.3992,97.9057149846883,97.8600006103516,10.9,23.8
Venezuela,1952,5439568.0,Americas,55.088,7689.799761,,,,,,
Venezuela,1957,6702668.0,Americas,57.907,9802.466526,,,,,,
Venezuela,1962,8143375.0,Americas,60.77,8422.974165,,,,,,
Venezuela,1967,9709552.0,Americas,63.479,9541.474188,,,,,,
Venezuela,1972,11515649.0,Americas,65.712,10505.25966,,,,,,
Venezuela,1977,13503563.0,Americas,67.456,13143.95095,,,,,,
Venezuela,1982,15620766.0,Americas,68.557,11152.41011,,,,,,
Venezuela,1987,17910182.0,Americas,70.19,9883.584648,,,,,,
Venezuela,1992,20265563.0,Americas,71.15,10733.92631,,,,,,
Venezuela,1997,22374398.0,Americas,72.146,10165.49518,,,,,,
Venezuela,2002,24287670.0,Americas,72.766,8605.047831,,,,,,
Venezuela,2007,26084662.0,Americas,73.747,11415.80569,,,,,,
Vietnam,1952,26246839.0,Asia,40.412,605.0664917,,,,,,
Vietnam,1957,28998543.0,Asia,42.887,676.2854478,,,,,,
Vietnam,1962,33796140.0,Asia,45.363,772.0491602,,,,,,
Vietnam,1967,39463910.0,Asia,47.838,637.1232887,,,,,,
Vietnam,1972,44655014.0,Asia,50.254,699.5016441,,,,,,
Vietnam,1977,50533506.0,Asia,55.764,713.5371196,,,,,,
Vietnam,1982,56142181.0,Asia,58.816,707.2357863,,,,,,
Vietnam,1987,62826491.0,Asia,62.82,820.7994449,,,,,,
Vietnam,1992,69940728.0,Asia,67.662,989.0231487,,,,,,
Vietnam,1997,76048996.0,Asia,70.672,1385.896769,,,,,,
Vietnam,2002,80908147.0,Asia,73.017,1764.456677,,,,,,
Vietnam,2007,85262356.0,Asia,74.249,2441.576404,,,,,,
West Bank And Gaza,1952,1030585.0,Asia,43.16,1515.592329,,,,,,
West Bank And Gaza,1957,1070439.0,Asia,45.671,1827.067742,,,,,,
West Bank And Gaza,1962,1133134.0,Asia,48.127,2198.956312,,,,,,
West Bank And Gaza,1967,1142636.0,Asia,51.631,2649.715007,,,,,,
West Bank And Gaza,1972,1089572.0,Asia,56.532,3133.409277,,,,,,
West Bank And Gaza,1977,1261091.0,Asia,60.765,3682.831494,,,,,83.5,
West Bank And Gaza,1982,1425876.0,Asia,64.406,4336.032082,,,,,61.5,
West Bank And Gaza,1987,1691210.0,Asia,67.046,5107.197384,,,,,45.9,
West Bank And Gaza,1992,2104779.0,Asia,69.718,6017.654756,,,,,35.7,
West Bank And Gaza,1997,2826046.0,Asia,71.096,7110.667619,,3759800000.0,,86.0800018310547,29.2,3.76
West Bank And Gaza,2002,3389578.0,Asia,72.37,4515.487575,11.04674053,3555800000.0,93.3711212063226,,24.8,3.56
West Bank And Gaza,2007,4018332.0,Asia,73.422,3025.349798,9.58784008,5815700000.0,95.7922178892891,93.7600021362305,21.1,5.82
Yemen Rep.,1952,4963829.0,Asia,32.548,781.7175761,,,,,,
Yemen Rep.,1957,5498090.0,Asia,33.97,804.8304547,,,,,,
Yemen Rep.,1962,6120081.0,Asia,35.18,825.6232006,,,,,,
Yemen Rep.,1967,6740785.0,Asia,36.984,862.4421463,,,,,,
Yemen Rep.,1972,7407075.0,Asia,39.848,1265.047031,,,,,,
Yemen Rep.,1977,8403990.0,Asia,44.175,1829.765177,,,,,,
Yemen Rep.,1982,9657618.0,Asia,49.113,1977.55701,,,,,,
Yemen Rep.,1987,11219340.0,Asia,52.922,1971.741538,,,,,,
Yemen Rep.,1992,13367997.0,Asia,55.599,1879.496673,,,,,,
Yemen Rep.,1997,15826497.0,Asia,58.02,2117.484526,,,,,,
Yemen Rep.,2002,18701257.0,Asia,60.308,2234.820827,,,,,,
Yemen Rep.,2007,22211743.0,Asia,62.698,2280.769906,,,,,,
Zambia,1952,2672000.0,Africa,42.038,1147.388831,,,,,,
Zambia,1957,3016000.0,Africa,44.077,1311.956766,,,,,,
Zambia,1962,3421000.0,Africa,46.023,1452.725766,,679279728.55982,,,96.9,0.68
Zambia,1967,3900000.0,Africa,47.768,1777.077318,,1340639464.28047,,,94.6,1.34
Zambia,1972,4506497.0,Africa,50.107,1773.498265,,1872416680.07912,,,87.6,1.87
Zambia,1977,5216550.0,Africa,51.386,1588.688299,,2515296939.60686,,,81.1,2.52
Zambia,1982,6100407.0,Africa,51.821,1408.678565,,3871117092.86676,,,85.2,3.87
Zambia,1987,7272406.0,Africa,50.821,1213.315116,,2265250972.34879,,,97.5,2.27
Zambia,1992,8381163.0,Africa,46.1,1210.884633,,3182810841.01704,,,102.4,3.18
Zambia,1997,9417789.0,Africa,40.238,1071.353818,,4303288479.7086,,,95.6,4.3
Zambia,2002,10595811.0,Africa,39.193,1071.613938,5.88845205,4193850445.42632,48.5669310132522,69.1500015258789,78.7,4.19
Zambia,2007,11746035.0,Africa,42.384,1271.211593,4.55994081,14056957976.2648,54.6025079939217,,54.3,14.06
Zimbabwe,1952,3080907.0,Africa,48.451,406.8841148,,,,,,
Zimbabwe,1957,3646340.0,Africa,50.469,518.7642681,,,,,,
Zimbabwe,1962,4277736.0,Africa,52.358,527.2721818,,1118172225.65019,,,76.9,1.12
Zimbabwe,1967,4995432.0,Africa,53.995,569.7950712,,1397715282.06274,,,69.5,1.4
Zimbabwe,1972,5861135.0,Africa,55.635,799.3621758,,2679096596.57517,,,68.1,2.68
Zimbabwe,1977,6642107.0,Africa,57.674,685.5876821,,4366610468.65438,,,73.6,4.37
Zimbabwe,1982,7636524.0,Africa,60.363,788.8550411,,8544060905.16113,,77.7900009155273,73.4,8.54
Zimbabwe,1987,9216418.0,Africa,62.351,706.1573059,,6744657033.37727,,,58.1,6.74
Zimbabwe,1992,10704340.0,Africa,60.377,693.4207856,,6755000000.0,,83.5100021362305,53.7,6.76
Zimbabwe,1997,11404948.0,Africa,46.809,792.4499603,,8534000000.0,,,62.2,8.53
Zimbabwe,2002,11926563.0,Africa,39.989,672.0386227,,6345250000.0,68.2658520764718,,58.7,6.35
Zimbabwe,2007,12311143.0,Africa,43.487,469.7092981,,5294750000.0,67.943621136193,,68.8,5.29
